2017-09-28 10:26:21,159 [localhost-startStop-1] INFO  context.ContextLoader (ContextLoader.java:285)     - Root WebApplicationContext: initialization started
2017-09-28 10:26:22,672 [localhost-startStop-1] INFO  c3p0.C3P0Registry (C3P0Registry.java:204)     - Initializing c3p0-0.9.1.2 [built 21-May-2007 15:04:56; debug? true; trace: 10]
2017-09-28 10:26:23,078 [localhost-startStop-1] INFO  annotation.RequestMappingHandlerMapping (AbstractHandlerMethodMapping.java:217)     - Mapped "{[/api/app],methods=[POST]}" onto public com.baidu.dsp.common.vo.JsonObjectBase com.baidu.disconf.web.web.app.controller.AppController.create(com.baidu.disconf.web.service.app.form.AppNewForm)
2017-09-28 10:26:23,078 [localhost-startStop-1] INFO  annotation.RequestMappingHandlerMapping (AbstractHandlerMethodMapping.java:217)     - Mapped "{[/api/app/list],methods=[GET]}" onto public com.baidu.dsp.common.vo.JsonObjectBase com.baidu.disconf.web.web.app.controller.AppController.list()
2017-09-28 10:26:23,078 [localhost-startStop-1] INFO  annotation.RequestMappingHandlerMapping (AbstractHandlerMethodMapping.java:217)     - Mapped "{[/api/account/session],methods=[GET]}" onto public com.baidu.dsp.common.vo.JsonObjectBase com.baidu.disconf.web.web.auth.UserController.get()
2017-09-28 10:26:23,078 [localhost-startStop-1] INFO  annotation.RequestMappingHandlerMapping (AbstractHandlerMethodMapping.java:217)     - Mapped "{[/api/account/password],methods=[PUT]}" onto public com.baidu.dsp.common.vo.JsonObjectBase com.baidu.disconf.web.web.auth.UserController.password(com.baidu.disconf.web.service.user.form.PasswordModifyForm,javax.servlet.http.HttpServletRequest)
2017-09-28 10:26:23,078 [localhost-startStop-1] INFO  annotation.RequestMappingHandlerMapping (AbstractHandlerMethodMapping.java:217)     - Mapped "{[/api/account/signin],methods=[POST]}" onto public com.baidu.dsp.common.vo.JsonObjectBase com.baidu.disconf.web.web.auth.UserController.signin(com.baidu.disconf.web.service.sign.form.SigninForm,javax.servlet.http.HttpServletRequest)
2017-09-28 10:26:23,078 [localhost-startStop-1] INFO  annotation.RequestMappingHandlerMapping (AbstractHandlerMethodMapping.java:217)     - Mapped "{[/api/account/signout],methods=[GET]}" onto public com.baidu.dsp.common.vo.JsonObjectBase com.baidu.disconf.web.web.auth.UserController.signout(javax.servlet.http.HttpServletRequest)
2017-09-28 10:26:23,093 [localhost-startStop-1] INFO  annotation.RequestMappingHandlerMapping (AbstractHandlerMethodMapping.java:217)     - Mapped "{[/api/config/file],methods=[GET]}" onto public org.springframework.http.HttpEntity<byte[]> com.baidu.disconf.web.web.config.controller.ConfigFetcherController.getFile(com.baidu.disconf.web.service.config.form.ConfForm)
2017-09-28 10:26:23,093 [localhost-startStop-1] INFO  annotation.RequestMappingHandlerMapping (AbstractHandlerMethodMapping.java:217)     - Mapped "{[/api/config/item],methods=[GET]}" onto public com.baidu.disconf.core.common.json.ValueVo com.baidu.disconf.web.web.config.controller.ConfigFetcherController.getItem(com.baidu.disconf.web.service.config.form.ConfForm)
2017-09-28 10:26:23,093 [localhost-startStop-1] INFO  annotation.RequestMappingHandlerMapping (AbstractHandlerMethodMapping.java:217)     - Mapped "{[/api/config/simple/list],methods=[GET]}" onto public com.baidu.dsp.common.vo.JsonObjectBase com.baidu.disconf.web.web.config.controller.ConfigFetcherController.getSimpleList(com.baidu.disconf.web.service.config.form.ConfForm)
2017-09-28 10:26:23,093 [localhost-startStop-1] INFO  annotation.RequestMappingHandlerMapping (AbstractHandlerMethodMapping.java:217)     - Mapped "{[/api/config/list],methods=[GET]}" onto public com.baidu.dsp.common.vo.JsonObjectBase com.baidu.disconf.web.web.config.controller.ConfigFetcherController.getList(com.baidu.disconf.web.service.config.form.ConfForm)
2017-09-28 10:26:23,109 [localhost-startStop-1] INFO  annotation.RequestMappingHandlerMapping (AbstractHandlerMethodMapping.java:217)     - Mapped "{[/api/web/config/file],methods=[POST]}" onto public com.baidu.dsp.common.vo.JsonObjectBase com.baidu.disconf.web.web.config.controller.ConfigNewController.updateFile(com.baidu.disconf.web.service.config.form.ConfNewForm,org.springframework.web.multipart.MultipartFile)
2017-09-28 10:26:23,109 [localhost-startStop-1] INFO  annotation.RequestMappingHandlerMapping (AbstractHandlerMethodMapping.java:217)     - Mapped "{[/api/web/config/item],methods=[POST]}" onto public com.baidu.dsp.common.vo.JsonObjectBase com.baidu.disconf.web.web.config.controller.ConfigNewController.newItem(com.baidu.disconf.web.service.config.form.ConfNewItemForm)
2017-09-28 10:26:23,109 [localhost-startStop-1] INFO  annotation.RequestMappingHandlerMapping (AbstractHandlerMethodMapping.java:217)     - Mapped "{[/api/web/config/filetext],methods=[POST]}" onto public com.baidu.dsp.common.vo.JsonObjectBase com.baidu.disconf.web.web.config.controller.ConfigNewController.updateFileWithText(com.baidu.disconf.web.service.config.form.ConfNewForm,java.lang.String,java.lang.String)
2017-09-28 10:26:23,109 [localhost-startStop-1] INFO  annotation.RequestMappingHandlerMapping (AbstractHandlerMethodMapping.java:217)     - Mapped "{[/api/web/config/download/{configId}],methods=[GET]}" onto public org.springframework.http.HttpEntity<byte[]> com.baidu.disconf.web.web.config.controller.ConfigReadController.downloadDspBill(long)
2017-09-28 10:26:23,109 [localhost-startStop-1] INFO  annotation.RequestMappingHandlerMapping (AbstractHandlerMethodMapping.java:217)     - Mapped "{[/api/web/config/zk/{configId}],methods=[GET]}" onto public com.baidu.dsp.common.vo.JsonObjectBase com.baidu.disconf.web.web.config.controller.ConfigReadController.getZkInfo(long)
2017-09-28 10:26:23,109 [localhost-startStop-1] INFO  annotation.RequestMappingHandlerMapping (AbstractHandlerMethodMapping.java:217)     - Mapped "{[/api/web/config/versionlist],methods=[GET]}" onto public com.baidu.dsp.common.vo.JsonObjectBase com.baidu.disconf.web.web.config.controller.ConfigReadController.getVersionList(com.baidu.disconf.web.service.config.form.VersionListForm)
2017-09-28 10:26:23,124 [localhost-startStop-1] INFO  annotation.RequestMappingHandlerMapping (AbstractHandlerMethodMapping.java:217)     - Mapped "{[/api/web/config/downloadfilebatch],methods=[GET]}" onto public org.springframework.http.HttpEntity<byte[]> com.baidu.disconf.web.web.config.controller.ConfigReadController.download2(com.baidu.disconf.web.service.config.form.ConfListForm)
2017-09-28 10:26:23,124 [localhost-startStop-1] INFO  annotation.RequestMappingHandlerMapping (AbstractHandlerMethodMapping.java:217)     - Mapped "{[/api/web/config/list],methods=[GET]}" onto public com.baidu.dsp.common.vo.JsonObjectBase com.baidu.disconf.web.web.config.controller.ConfigReadController.getConfigList(com.baidu.disconf.web.service.config.form.ConfListForm)
2017-09-28 10:26:23,124 [localhost-startStop-1] INFO  annotation.RequestMappingHandlerMapping (AbstractHandlerMethodMapping.java:217)     - Mapped "{[/api/web/config/{configId}],methods=[GET]}" onto public com.baidu.dsp.common.vo.JsonObjectBase com.baidu.disconf.web.web.config.controller.ConfigReadController.getConfig(long)
2017-09-28 10:26:23,124 [localhost-startStop-1] INFO  annotation.RequestMappingHandlerMapping (AbstractHandlerMethodMapping.java:217)     - Mapped "{[/api/web/config/simple/list],methods=[GET]}" onto public com.baidu.dsp.common.vo.JsonObjectBase com.baidu.disconf.web.web.config.controller.ConfigReadController.getSimpleConfigList(com.baidu.disconf.web.service.config.form.ConfListForm)
2017-09-28 10:26:23,140 [localhost-startStop-1] INFO  annotation.RequestMappingHandlerMapping (AbstractHandlerMethodMapping.java:217)     - Mapped "{[/api/web/config/{configId}],methods=[DELETE]}" onto public com.baidu.dsp.common.vo.JsonObjectBase com.baidu.disconf.web.web.config.controller.ConfigUpdateController.delete(long)
2017-09-28 10:26:23,140 [localhost-startStop-1] INFO  annotation.RequestMappingHandlerMapping (AbstractHandlerMethodMapping.java:217)     - Mapped "{[/api/web/config/file/{configId}],methods=[POST]}" onto public com.baidu.dsp.common.vo.JsonObjectBase com.baidu.disconf.web.web.config.controller.ConfigUpdateController.updateFile(long,org.springframework.web.multipart.MultipartFile)
2017-09-28 10:26:23,140 [localhost-startStop-1] INFO  annotation.RequestMappingHandlerMapping (AbstractHandlerMethodMapping.java:217)     - Mapped "{[/api/web/config/item/{configId}],methods=[PUT]}" onto public com.baidu.dsp.common.vo.JsonObjectBase com.baidu.disconf.web.web.config.controller.ConfigUpdateController.updateItem(long,java.lang.String)
2017-09-28 10:26:23,140 [localhost-startStop-1] INFO  annotation.RequestMappingHandlerMapping (AbstractHandlerMethodMapping.java:217)     - Mapped "{[/api/web/config/filetext/{configId}],methods=[PUT]}" onto public com.baidu.dsp.common.vo.JsonObjectBase com.baidu.disconf.web.web.config.controller.ConfigUpdateController.updateFileWithText(long,java.lang.String)
2017-09-28 10:26:23,140 [localhost-startStop-1] INFO  annotation.RequestMappingHandlerMapping (AbstractHandlerMethodMapping.java:217)     - Mapped "{[/api/env/list],methods=[GET]}" onto public com.baidu.dsp.common.vo.JsonObjectBase com.baidu.disconf.web.web.env.controller.EnvController.list()
2017-09-28 10:26:23,156 [localhost-startStop-1] INFO  annotation.RequestMappingHandlerMapping (AbstractHandlerMethodMapping.java:217)     - Mapped "{[/api/zoo/zkdeploy],methods=[GET]}" onto public com.baidu.dsp.common.vo.JsonObjectBase com.baidu.disconf.web.web.zookeeper.controller.ZooController.getZkDeployInfo(com.baidu.disconf.web.service.zookeeper.form.ZkDeployForm)
2017-09-28 10:26:23,156 [localhost-startStop-1] INFO  annotation.RequestMappingHandlerMapping (AbstractHandlerMethodMapping.java:217)     - Mapped "{[/api/zoo/hosts],methods=[GET]}" onto public com.baidu.disconf.core.common.json.ValueVo com.baidu.disconf.web.web.zookeeper.controller.ZooController.getHosts()
2017-09-28 10:26:23,156 [localhost-startStop-1] INFO  annotation.RequestMappingHandlerMapping (AbstractHandlerMethodMapping.java:217)     - Mapped "{[/api/zoo/prefix],methods=[GET]}" onto public com.baidu.disconf.core.common.json.ValueVo com.baidu.disconf.web.web.zookeeper.controller.ZooController.getPrefixUrl()
2017-09-28 10:26:23,218 [localhost-startStop-1] INFO  util.Version      ( Version.java:27)     - HV000001: Hibernate Validator 5.0.1.Final
2017-09-28 10:26:23,577 [localhost-startStop-1] INFO  annotation.RequestMappingHandlerAdapter (RequestMappingHandlerAdapter.java:517)     - Looking for @ControllerAdvice: Root WebApplicationContext: startup date [Thu Sep 28 10:26:21 CST 2017]; root of context hierarchy
2017-09-28 10:26:23,624 [localhost-startStop-1] INFO  annotation.RequestMappingHandlerAdapter (RequestMappingHandlerAdapter.java:517)     - Looking for @ControllerAdvice: Root WebApplicationContext: startup date [Thu Sep 28 10:26:21 CST 2017]; root of context hierarchy
2017-09-28 10:26:24,029 [localhost-startStop-1] INFO  ehcache.EhCacheManagerFactoryBean (EhCacheManagerFactoryBean.java:129)     - Initializing EhCache CacheManager
2017-09-28 10:26:24,357 [localhost-startStop-1] INFO  context.ContextLoader (ContextLoader.java:325)     - Root WebApplicationContext: initialization completed in 3198 ms
2017-09-28 10:26:24,388 [localhost-startStop-1] INFO  servlet.DispatcherServlet (FrameworkServlet.java:485)     - FrameworkServlet 'spring': initialization started
2017-09-28 10:26:24,388 [localhost-startStop-1] INFO  support.XmlWebApplicationContext (AbstractApplicationContext.java:510)     - Refreshing WebApplicationContext for namespace 'spring-servlet': startup date [Thu Sep 28 10:26:24 CST 2017]; parent: Root WebApplicationContext
2017-09-28 10:26:24,388 [localhost-startStop-1] INFO  xml.XmlBeanDefinitionReader (XmlBeanDefinitionReader.java:317)     - Loading XML bean definitions from URL [file:/G:/app_server/apache-tomcat-8.5.8/webapps/ROOT/WEB-INF/classes/spring-servlet.xml]
2017-09-28 10:26:24,466 [localhost-startStop-1] INFO  freemarker.SpringTemplateLoader (SpringTemplateLoader.java:61)     - SpringTemplateLoader for FreeMarker: using resource loader [WebApplicationContext for namespace 'spring-servlet': startup date [Thu Sep 28 10:26:24 CST 2017]; parent: Root WebApplicationContext] and template loader path [/WEB-INF/freemarker/]
2017-09-28 10:26:24,466 [localhost-startStop-1] INFO  freemarker.FreeMarkerConfigurer (FreeMarkerConfigurer.java:127)     - ClassTemplateLoader for Spring macros added to FreeMarker configuration
2017-09-28 10:26:24,482 [localhost-startStop-1] INFO  servlet.DispatcherServlet (FrameworkServlet.java:504)     - FrameworkServlet 'spring': initialization completed in 94 ms
2017-09-28 10:26:34,451 [proScheduler-1] INFO  impl.AbstractPoolBackedDataSource (AbstractPoolBackedDataSource.java:462)     - Initializing c3p0 pool... com.mchange.v2.c3p0.ComboPooledDataSource [ acquireIncrement -> 3, acquireRetryAttempts -> 30, acquireRetryDelay -> 1000, autoCommitOnClose -> false, automaticTestTable -> null, breakAfterAcquireFailure -> false, checkoutTimeout -> 0, connectionCustomizerClassName -> null, connectionTesterClassName -> com.mchange.v2.c3p0.impl.DefaultConnectionTester, dataSourceName -> 1hgfda99q1j0ts1s12pd9ld|2b3f0508, debugUnreturnedConnectionStackTraces -> false, description -> null, driverClass -> com.mysql.jdbc.Driver, factoryClassLocation -> null, forceIgnoreUnresolvedTransactions -> false, identityToken -> 1hgfda99q1j0ts1s12pd9ld|2b3f0508, idleConnectionTestPeriod -> 1200, initialPoolSize -> 10, jdbcUrl -> jdbc:mysql://127.0.0.1:3306/disconf?useUnicode=true&characterEncoding=utf8&zeroDateTimeBehavior=convertToNull&rewriteBatchedStatements=false, maxAdministrativeTaskTime -> 0, maxConnectionAge -> 0, maxIdleTime -> 3600, maxIdleTimeExcessConnections -> 0, maxPoolSize -> 20, maxStatements -> 0, maxStatementsPerConnection -> 0, minPoolSize -> 10, numHelperThreads -> 3, numThreadsAwaitingCheckoutDefaultUser -> 0, preferredTestQuery -> null, properties -> {user=******, password=******}, propertyCycle -> 0, testConnectionOnCheckin -> false, testConnectionOnCheckout -> false, unreturnedConnectionTimeout -> 0, usesTraditionalReflectiveProxies -> false ]
